id,loan_amnt,loan_amnt_band,term_months,int_rate,installment,grade,sub_grade,purpose,emp_length_years,home_ownership,annual_inc,income_band,verification_status,dti,addr_state,pub_rec,delinq_2yrs,revol_util,open_acc,total_acc,pub_rec_bankruptcies,issue_d,earliest_cr_line,loan_status,is_default
612752,10000,5-10k,36,5.79,303.27,A,A2,debt_consolidation,10.0,RENT,55000.0,40-60k,Verified,20.23,NY,0,0,69.9,6,16,0,2010-12-01,1998-08-01,Fully Paid,0
611771,15000,10-15k,36,8.88,476.16,B,B1,debt_consolidation,4.0,RENT,44104.0,40-60k,Verified,22.2,NC,0,0,50.4,9,21,0,2010-12-01,2005-08-01,Fully Paid,0
638951,6000,5-10k,36,9.99,193.58,B,B4,debt_consolidation,10.0,MORTGAGE,110000.0,100k+,Not Verified,20.56,TX,0,0,79.9,12,25,0,2010-12-01,1992-08-01,Fully Paid,0
639312,5575,5-10k,36,6.54,170.97,A,A4,moving,10.0,MORTGAGE,97781.0,80-100k,Verified,17.59,FL,0,0,69.8,12,36,0,2010-12-01,1980-08-01,Fully Paid,0
638927,1775,<5k,36,6.54,54.44,A,A4,debt_consolidation,0.0,RENT,40000.0,<40k,Not Verified,19.77,OH,0,0,10.8,11,24,0,2010-12-01,2000-04-01,Fully Paid,0
638921,3500,<5k,36,6.17,106.75,A,A3,car,0.0,RENT,24000.0,<40k,Verified,6.55,CA,0,0,0.0,6,11,0,2010-12-01,2005-07-01,Fully Paid,0
638887,3000,<5k,60,13.72,69.38,C,C5,debt_consolidation,,RENT,14400.0,<40k,Not Verified,3.83,CA,0,0,37.5,5,6,0,2010-12-01,2007-07-01,Fully Paid,0
638885,2500,<5k,36,13.72,85.11,C,C5,home_improvement,2.0,RENT,95000.0,80-100k,Not Verified,22.95,CA,0,1,97.3,12,48,0,2010-12-01,1994-10-01,Fully Paid,0
635126,13000,10-15k,36,9.25,414.92,B,B2,credit_card,9.0,MORTGAGE,68000.0,60-80k,Verified,17.08,MA,0,0,62.4,7,30,0,2010-12-01,1987-12-01,Charged Off,1
638496,20400,20k+,36,6.54,625.62,A,A4,debt_consolidation,0.0,RENT,50000.0,40-60k,Verified,20.62,FL,0,0,32.8,10,24,0,2011-01-01,1998-05-01,Fully Paid,0
638861,10000,5-10k,36,16.32,353.16,E,E2,home_improvement,10.0,MORTGAGE,120000.0,100k+,Verified,1.69,MA,0,1,48.1,3,19,0,2010-12-01,1992-06-01,Fully Paid,0
638840,3000,<5k,36,12.98,101.06,C,C3,vacation,3.0,RENT,30000.0,<40k,Verified,1.0,NY,0,0,0.0,3,8,0,2011-01-01,2007-10-01,Fully Paid,0
638663,12000,10-15k,36,14.46,412.82,D,D2,debt_consolidation,1.0,RENT,75000.0,60-80k,Source Verified,11.25,CA,0,2,68.8,5,14,0,2010-12-01,1994-09-01,Fully Paid,0
638808,20000,15-20k,36,6.17,609.99,A,A3,credit_card,5.0,MORTGAGE,189000.0,100k+,Source Verified,11.71,PA,0,0,45.2,20,63,0,2011-01-01,1983-03-01,Fully Paid,0
638786,13000,10-15k,36,6.54,398.68,A,A4,credit_card,10.0,RENT,61211.04,60-80k,Source Verified,23.17,CA,0,0,44.4,5,15,0,2010-12-01,1994-11-01,Fully Paid,0
638799,4500,<5k,36,5.79,136.48,A,A2,debt_consolidation,3.0,RENT,50000.0,40-60k,Not Verified,18.91,FL,0,0,36.8,7,21,0,2010-12-01,1991-09-01,Charged Off,1
638760,18000,15-20k,60,19.29,469.81,F,F5,debt_consolidation,2.0,MORTGAGE,200000.0,100k+,Source Verified,20.22,TX,0,0,94.5,11,39,0,2010-12-01,1986-10-01,Fully Paid,0
638758,15000,10-15k,60,15.57,361.36,D,D5,debt_consolidation,10.0,MORTGAGE,78000.0,60-80k,Verified,5.06,CT,0,1,45.8,5,26,0,2010-12-01,1998-11-01,Fully Paid,0
638750,15000,10-15k,36,17.06,535.24,E,E4,wedding,3.0,RENT,55000.0,40-60k,Verified,1.7,NY,0,0,27.8,9,22,0,2010-12-01,2002-11-01,Fully Paid,0
638736,18000,15-20k,36,14.46,619.23,D,D2,debt_consolidation,0.0,MORTGAGE,62000.0,60-80k,Verified,23.85,TX,0,0,94.7,8,15,0,2010-12-01,1997-04-01,Fully Paid,0
638347,8000,5-10k,60,9.25,167.04,B,B2,debt_consolidation,5.0,MORTGAGE,41860.0,40-60k,Verified,5.5,CT,0,0,15.4,8,22,0,2010-12-01,1998-06-01,Fully Paid,0
638708,5000,<5k,36,9.25,159.59,B,B2,major_purchase,3.0,RENT,40000.0,<40k,Source Verified,10.44,WI,0,0,5.0,6,13,0,2010-12-01,1998-12-01,Fully Paid,0
638695,17000,15-20k,36,8.88,539.65,B,B1,debt_consolidation,10.0,MORTGAGE,98000.0,80-100k,Not Verified,20.19,GA,0,0,82.5,13,20,0,2010-12-01,1991-08-01,Fully Paid,0
541322,16800,15-20k,36,6.17,512.39,A,A3,debt_consolidation,2.0,MORTGAGE,143000.0,100k+,Source Verified,11.83,AZ,0,0,58.7,8,26,0,2010-12-01,1997-12-01,Fully Paid,0
638683,14400,10-15k,36,5.79,436.71,A,A2,other,10.0,MORTGAGE,125000.0,100k+,Source Verified,2.79,NC,0,0,39.1,7,22,0,2010-12-01,1990-02-01,Fully Paid,0
638621,10000,5-10k,36,10.36,324.37,B,B5,wedding,0.0,RENT,50000.0,40-60k,Source Verified,1.44,CA,0,0,88.6,3,6,0,2011-01-01,2005-08-01,Fully Paid,0
638614,12800,10-15k,36,6.54,392.55,A,A4,credit_card,0.0,MORTGAGE,85000.0,80-100k,Not Verified,11.75,CA,0,0,48.2,13,22,0,2010-12-01,1999-11-01,Fully Paid,0
638592,10000,5-10k,36,14.09,342.22,D,D1,home_improvement,0.0,MORTGAGE,160000.0,100k+,Verified,17.74,GA,0,0,57.4,17,36,0,2010-12-01,1997-12-01,Charged Off,1
634459,10000,5-10k,60,12.61,225.54,C,C2,house,7.0,MORTGAGE,82000.0,80-100k,Not Verified,14.63,CT,0,0,74.2,10,39,0,2010-12-01,1998-11-01,Charged Off,1
638515,14400,10-15k,36,5.79,436.71,A,A2,other,0.0,MORTGAGE,145000.0,100k+,Source Verified,7.69,NY,0,0,9.4,9,21,0,2010-12-01,1996-05-01,Fully Paid,0
638512,16000,15-20k,36,6.54,490.68,A,A4,debt_consolidation,2.0,RENT,100000.0,80-100k,Not Verified,3.83,PA,0,0,44.8,8,17,0,2010-12-01,2003-08-01,Fully Paid,0
638505,10000,5-10k,60,13.72,231.24,C,C5,debt_consolidation,10.0,MORTGAGE,70000.0,60-80k,Source Verified,24.72,NY,0,0,63.8,10,19,0,2010-12-01,1995-01-01,Fully Paid,0
638508,18000,15-20k,36,5.79,545.89,A,A2,debt_consolidation,1.0,RENT,175000.0,100k+,Verified,13.54,CA,0,0,16.9,14,26,0,2010-12-01,1993-07-01,Fully Paid,0
638494,12000,10-15k,36,5.79,363.93,A,A2,other,5.0,RENT,30000.0,<40k,Source Verified,23.52,TX,0,0,7.4,13,17,0,2010-12-01,1992-01-01,Fully Paid,0
638476,7875,5-10k,36,9.99,254.07,B,B4,medical,0.0,MORTGAGE,290000.0,100k+,Source Verified,5.33,CA,0,0,43.3,12,29,0,2010-12-01,1988-09-01,Fully Paid,0
638466,4000,<5k,36,5.42,120.64,A,A1,small_business,4.0,MORTGAGE,72500.0,60-80k,Not Verified,8.33,NY,0,0,14.1,11,33,0,2010-12-01,1991-12-01,Fully Paid,0
638468,8000,5-10k,60,14.46,188.06,D,D2,debt_consolidation,6.0,RENT,49000.0,40-60k,Verified,17.95,WA,0,0,56.5,10,11,0,2010-12-01,1998-09-01,Fully Paid,0
620600,17000,15-20k,36,8.88,539.65,B,B1,debt_consolidation,8.0,RENT,72194.0,60-80k,Verified,15.18,NY,0,0,49.7,17,41,0,2010-12-01,1998-05-01,Fully Paid,0
638449,10000,5-10k,36,6.17,305.0,A,A3,medical,0.0,MORTGAGE,96500.0,80-100k,Verified,13.03,AR,0,0,52.8,8,34,0,2010-12-01,1993-01-01,Fully Paid,0
638430,9000,5-10k,36,9.62,288.81,B,B3,credit_card,10.0,MORTGAGE,60000.0,40-60k,Not Verified,6.16,PA,0,0,62.5,6,30,0,2010-12-01,1996-02-01,Fully Paid,0
631926,25000,20k+,60,20.77,673.11,G,G4,small_business,2.0,MORTGAGE,101000.0,100k+,Verified,9.03,GA,0,0,70.4,10,21,0,2010-12-01,1989-01-01,Fully Paid,0
638405,20000,15-20k,60,18.17,509.72,F,F2,credit_card,10.0,MORTGAGE,120000.0,100k+,Verified,9.72,CA,0,0,97.3,8,25,0,2010-12-01,1984-12-01,Fully Paid,0
638407,16000,15-20k,60,15.2,382.33,D,D4,debt_consolidation,7.0,RENT,59000.0,40-60k,Not Verified,18.79,MA,1,0,67.4,6,16,1,2010-12-01,1996-01-01,Fully Paid,0
638399,19000,15-20k,36,6.91,585.89,A,A5,debt_consolidation,2.0,MORTGAGE,104000.0,100k+,Source Verified,15.77,NY,0,0,31.2,20,38,0,2010-12-01,1995-03-01,Fully Paid,0
587135,7000,5-10k,60,18.17,178.41,F,F2,debt_consolidation,1.0,RENT,49000.0,40-60k,Not Verified,2.35,FL,0,0,81.9,3,4,0,2011-01-01,2006-10-01,Charged Off,1
634616,2000,<5k,36,13.72,68.09,C,C5,other,2.0,RENT,51996.0,40-60k,Not Verified,17.72,NY,0,0,79.3,8,19,0,2010-12-01,1999-01-01,Fully Paid,0
638363,12000,10-15k,36,6.91,370.04,A,A5,debt_consolidation,0.0,MORTGAGE,97000.0,80-100k,Verified,10.0,CA,0,0,60.8,21,33,0,2010-12-01,2001-08-01,Fully Paid,0
636436,9000,5-10k,60,12.61,202.99,C,C2,debt_consolidation,10.0,MORTGAGE,69000.0,60-80k,Verified,15.48,AZ,0,1,11.4,7,31,0,2010-12-01,1985-11-01,Fully Paid,0
638348,9500,5-10k,36,6.54,291.34,A,A4,debt_consolidation,3.0,MORTGAGE,62400.0,60-80k,Verified,10.38,UT,0,0,16.1,7,11,0,2010-12-01,2003-03-01,Fully Paid,0
638338,12000,10-15k,60,12.98,272.92,C,C3,debt_consolidation,3.0,MORTGAGE,70000.0,60-80k,Not Verified,11.79,NV,0,0,67.5,10,29,0,2010-12-01,1998-04-01,Fully Paid,0
636286,4800,<5k,36,13.35,162.55,C,C4,debt_consolidation,2.0,RENT,26085.36,<40k,Not Verified,14.72,TX,0,0,77.2,3,4,0,2010-12-01,2007-02-01,Fully Paid,0
638309,6000,5-10k,36,5.42,180.96,A,A1,car,6.0,MORTGAGE,70000.0,60-80k,Not Verified,8.07,NY,0,0,7.5,18,45,0,2010-12-01,1987-02-01,Fully Paid,0
636745,20000,15-20k,36,6.54,613.35,A,A4,debt_consolidation,0.0,RENT,156000.0,100k+,Verified,6.42,CA,0,0,0.2,7,46,0,2010-12-01,1993-12-01,Fully Paid,0
638278,3000,<5k,36,6.54,92.01,A,A4,medical,0.0,RENT,40000.0,<40k,Not Verified,1.23,CO,0,0,4.5,8,17,0,2010-12-01,1978-08-01,Fully Paid,0
637840,6000,5-10k,36,6.91,185.02,A,A5,debt_consolidation,0.0,RENT,33500.0,<40k,Not Verified,18.95,MA,0,0,20.7,15,19,0,2010-12-01,2000-02-01,Fully Paid,0
638244,8400,5-10k,36,6.91,259.03,A,A5,debt_consolidation,3.0,MORTGAGE,70000.0,60-80k,Source Verified,16.3,WA,0,0,69.8,5,26,0,2011-01-01,1996-11-01,Fully Paid,0
636959,12000,10-15k,36,9.62,385.07,B,B3,credit_card,0.0,MORTGAGE,42000.0,40-60k,Not Verified,14.54,AL,0,0,56.4,16,23,0,2010-12-01,2002-11-01,Fully Paid,0
634371,10000,5-10k,36,5.79,303.27,A,A2,other,2.0,RENT,51996.0,40-60k,Not Verified,3.9,CT,0,1,18.0,8,20,0,2010-12-01,1996-12-01,Fully Paid,0
638227,22000,20k+,60,12.61,496.19,C,C2,debt_consolidation,3.0,MORTGAGE,55000.0,40-60k,Verified,14.03,OH,0,0,11.3,7,27,0,2010-12-01,2001-06-01,Charged Off,1
638185,5000,<5k,36,14.09,171.11,D,D1,medical,10.0,OWN,120000.0,100k+,Source Verified,1.25,NY,0,0,80.1,4,4,0,2010-12-01,2007-11-01,Fully Paid,0
637437,16000,15-20k,60,9.62,336.97,B,B3,debt_consolidation,10.0,MORTGAGE,36000.0,<40k,Verified,15.47,VA,0,0,36.4,5,16,0,2010-12-01,1996-05-01,Fully Paid,0
638166,3000,<5k,60,14.83,71.11,D,D3,other,4.0,RENT,42000.0,40-60k,Source Verified,14.09,NY,0,0,36.7,15,24,0,2010-12-01,1998-03-01,Fully Paid,0
638163,10000,5-10k,60,16.69,246.87,E,E3,debt_consolidation,6.0,MORTGAGE,45000.0,40-60k,Source Verified,23.39,TX,0,0,69.7,16,26,0,2010-12-01,2005-06-01,Fully Paid,0
638127,8000,5-10k,60,9.62,168.49,B,B3,debt_consolidation,4.0,RENT,55200.0,40-60k,Verified,18.54,AK,0,0,15.2,6,21,0,2011-01-01,2000-11-01,Fully Paid,0
638117,5000,<5k,36,9.99,161.32,B,B4,car,2.0,MORTGAGE,130000.0,100k+,Source Verified,12.54,IL,0,0,8.4,25,41,0,2010-12-01,1997-07-01,Fully Paid,0
638114,18000,15-20k,60,16.32,440.8,E,E2,debt_consolidation,3.0,MORTGAGE,69000.0,60-80k,Source Verified,8.5,MN,0,0,49.8,10,17,0,2010-12-01,2003-08-01,Fully Paid,0
622591,15000,10-15k,36,6.17,457.49,A,A3,home_improvement,10.0,MORTGAGE,96300.0,80-100k,Verified,20.11,IL,0,0,15.8,8,20,0,2011-01-01,1989-11-01,Fully Paid,0
618422,3250,<5k,60,14.83,77.03,D,D3,credit_card,3.0,RENT,23000.0,<40k,Verified,23.43,CA,1,0,83.7,11,26,1,2010-12-01,1997-07-01,Fully Paid,0
638083,5000,<5k,36,9.25,159.59,B,B2,home_improvement,10.0,MORTGAGE,45000.0,40-60k,Source Verified,22.05,AL,0,1,7.7,6,18,0,2011-01-01,1993-09-01,Fully Paid,0
637972,12000,10-15k,36,9.99,387.15,B,B4,debt_consolidation,0.0,RENT,68000.0,60-80k,Verified,19.69,CO,0,0,46.2,16,34,0,2010-12-01,1999-12-01,Fully Paid,0
637027,12000,10-15k,36,6.91,370.04,A,A5,debt_consolidation,0.0,RENT,30000.0,<40k,Source Verified,16.4,NV,0,0,17.7,6,10,0,2010-12-01,2004-04-01,Fully Paid,0
633116,10000,5-10k,36,9.62,320.9,B,B3,debt_consolidation,10.0,MORTGAGE,89000.0,80-100k,Verified,0.86,MD,0,0,38.9,7,38,0,2011-01-01,1996-11-01,Fully Paid,0
637998,11000,10-15k,36,6.91,339.2,A,A5,debt_consolidation,1.0,RENT,85000.0,80-100k,Source Verified,11.76,MD,0,0,39.1,5,19,0,2010-12-01,1998-08-01,Fully Paid,0
637980,7000,5-10k,36,12.98,235.8,C,C3,wedding,3.0,RENT,60000.0,40-60k,Source Verified,19.8,FL,0,0,82.8,14,26,0,2011-01-01,1996-12-01,Charged Off,1
637978,23000,20k+,36,6.91,709.23,A,A5,credit_card,10.0,MORTGAGE,99200.0,80-100k,Verified,23.63,AZ,0,0,28.4,15,23,0,2010-12-01,1997-05-01,Fully Paid,0
636587,24000,20k+,36,6.54,736.02,A,A4,moving,3.0,MORTGAGE,160000.0,100k+,Verified,9.23,FL,0,0,1.9,18,48,0,2010-12-01,1991-08-01,Fully Paid,0
637910,8400,5-10k,36,6.54,257.61,A,A4,debt_consolidation,2.0,RENT,73500.0,60-80k,Source Verified,18.24,CO,0,0,53.1,8,10,0,2010-12-01,1989-10-01,Fully Paid,0
637908,20000,15-20k,60,10.36,428.5,B,B5,other,7.0,RENT,285000.0,100k+,Verified,6.09,CO,0,0,29.1,15,31,0,2010-12-01,1993-07-01,Fully Paid,0
637878,12000,10-15k,60,15.2,286.75,D,D4,credit_card,0.0,RENT,67000.0,60-80k,Source Verified,23.43,VA,0,0,87.4,11,23,0,2010-12-01,2001-03-01,Fully Paid,0
637885,25000,20k+,60,14.46,587.69,D,D2,debt_consolidation,4.0,RENT,97920.0,80-100k,Source Verified,13.46,NY,0,0,43.8,11,24,0,2010-12-01,1998-12-01,Charged Off,1
636990,13200,10-15k,36,6.17,402.59,A,A3,debt_consolidation,4.0,MORTGAGE,42000.0,40-60k,Verified,9.23,AZ,0,0,33.4,11,34,0,2010-12-01,1997-03-01,Fully Paid,0
637843,7000,5-10k,36,14.09,239.55,D,D1,debt_consolidation,1.0,MORTGAGE,40000.0,<40k,Not Verified,15.18,NJ,0,0,22.3,7,8,0,2010-12-01,2007-07-01,Fully Paid,0
637782,12000,10-15k,60,9.99,254.91,B,B4,moving,10.0,RENT,180000.0,100k+,Source Verified,12.41,CA,0,0,56.3,11,20,0,2010-12-01,2000-05-01,Fully Paid,0
586755,3600,<5k,36,9.25,114.9,B,B2,medical,10.0,MORTGAGE,97000.0,80-100k,Not Verified,17.02,GA,0,0,42.0,7,27,0,2010-12-01,1999-06-01,Fully Paid,0
637755,5000,<5k,36,12.61,167.54,C,C2,credit_card,3.0,RENT,70000.0,60-80k,Source Verified,24.26,CA,0,1,62.8,10,34,0,2011-01-01,1998-02-01,Charged Off,1
637714,10000,5-10k,36,6.54,306.68,A,A4,debt_consolidation,9.0,MORTGAGE,78000.0,60-80k,Source Verified,15.38,CA,0,0,51.4,11,20,0,2011-01-01,1995-01-01,Fully Paid,0
636163,20000,15-20k,36,6.91,616.72,A,A5,debt_consolidation,4.0,MORTGAGE,115000.0,100k+,Verified,8.13,TX,0,0,41.2,13,25,0,2010-12-01,1997-10-01,Fully Paid,0
634234,13000,10-15k,36,9.99,419.42,B,B4,debt_consolidation,3.0,MORTGAGE,77500.0,60-80k,Not Verified,7.34,CO,0,0,36.4,9,22,0,2010-12-01,1997-10-01,Fully Paid,0
637696,12000,10-15k,60,9.62,252.73,B,B3,small_business,4.0,MORTGAGE,80000.0,60-80k,Source Verified,14.12,GA,0,0,18.0,10,23,0,2010-12-01,2000-05-01,Charged Off,1
632097,13000,10-15k,36,6.54,398.68,A,A4,debt_consolidation,10.0,MORTGAGE,80000.0,60-80k,Source Verified,11.04,OH,0,0,39.4,17,41,0,2010-12-01,1989-12-01,Fully Paid,0
636804,14500,10-15k,60,9.99,308.02,B,B4,debt_consolidation,10.0,MORTGAGE,91728.0,80-100k,Source Verified,22.79,MO,0,0,65.1,14,35,0,2010-12-01,1985-06-01,Fully Paid,0
637672,20000,15-20k,60,12.61,451.08,C,C2,credit_card,10.0,MORTGAGE,172000.0,100k+,Verified,7.25,MD,0,0,87.4,6,21,0,2010-12-01,1992-09-01,Fully Paid,0
617211,12000,10-15k,36,5.79,363.93,A,A2,credit_card,10.0,MORTGAGE,60000.0,40-60k,Source Verified,0.28,MI,0,0,2.0,7,16,0,2010-12-01,1987-07-01,Fully Paid,0
636528,24000,20k+,36,9.25,765.99,B,B2,debt_consolidation,10.0,RENT,125004.0,100k+,Verified,10.03,IL,0,0,34.5,16,31,0,2010-12-01,1991-06-01,Fully Paid,0
636696,12000,10-15k,36,14.46,412.82,D,D2,debt_consolidation,3.0,RENT,65000.0,60-80k,Verified,17.54,FL,0,0,82.3,9,22,0,2010-12-01,2003-07-01,Fully Paid,0
637633,9800,5-10k,36,10.36,317.88,B,B5,other,6.0,MORTGAGE,102000.0,100k+,Verified,13.24,TX,0,0,91.8,7,14,0,2010-12-01,2000-06-01,Fully Paid,0
637616,3500,<5k,36,8.88,111.11,B,B1,home_improvement,0.0,RENT,55000.0,40-60k,Verified,4.19,NY,0,0,0.0,3,7,0,2010-12-01,1982-02-01,Fully Paid,0
622844,1400,<5k,60,18.54,35.97,F,F3,debt_consolidation,10.0,OWN,51000.0,40-60k,Not Verified,23.32,NY,0,2,99.5,11,66,0,2010-12-01,1998-04-01,Charged Off,1
637535,4000,<5k,60,13.35,91.74,C,C4,debt_consolidation,0.0,RENT,30000.0,<40k,Source Verified,19.32,NJ,0,0,62.1,9,19,0,2010-12-01,2003-01-01,Fully Paid,0
637532,11000,10-15k,36,10.36,356.81,B,B5,debt_consolidation,0.0,MORTGAGE,81000.0,80-100k,Not Verified,7.5,WA,1,0,78.8,4,18,1,2010-12-01,1993-10-01,Fully Paid,0
637501,8000,5-10k,36,6.91,246.69,A,A5,wedding,3.0,RENT,18000.0,<40k,Not Verified,1.0,CA,0,1,1.4,7,19,0,2011-01-01,1996-08-01,Fully Paid,0
637502,12000,10-15k,60,8.88,248.41,B,B1,credit_card,4.0,MORTGAGE,48000.0,40-60k,Not Verified,19.38,MT,0,0,6.7,7,19,0,2011-01-01,1999-06-01,Fully Paid,0
637461,7000,5-10k,36,9.99,225.84,B,B4,major_purchase,4.0,OWN,81000.0,80-100k,Not Verified,4.4,TX,0,0,39.4,14,17,0,2010-12-01,2002-07-01,Fully Paid,0
633221,8500,5-10k,36,6.91,262.11,A,A5,debt_consolidation,3.0,RENT,24996.0,<40k,Source Verified,20.26,PA,0,0,22.1,16,26,0,2010-12-01,2003-12-01,Fully Paid,0
637478,10000,5-10k,36,6.91,308.36,A,A5,debt_consolidation,1.0,RENT,52000.0,40-60k,Verified,21.81,CA,0,0,47.1,14,27,0,2010-12-01,2003-10-01,Fully Paid,0
636840,15000,10-15k,36,15.57,524.18,D,D5,small_business,0.0,RENT,85000.0,80-100k,Source Verified,2.84,NY,0,0,40.5,3,5,0,2010-12-01,2007-06-01,Fully Paid,0
637459,9600,5-10k,60,9.25,200.45,B,B2,medical,,MORTGAGE,51600.0,40-60k,Verified,15.95,FL,0,0,61.3,7,11,0,2010-12-01,1978-11-01,Charged Off,1
637447,6000,5-10k,36,5.42,180.96,A,A1,other,10.0,RENT,86000.0,80-100k,Not Verified,7.66,NJ,0,0,7.7,10,21,0,2010-12-01,1994-07-01,Fully Paid,0
635164,2400,<5k,36,14.09,82.14,D,D1,car,2.0,RENT,60000.0,40-60k,Not Verified,9.74,WA,0,0,94.3,3,12,0,2010-12-01,1997-04-01,Fully Paid,0
626149,5000,<5k,36,9.25,159.59,B,B2,debt_consolidation,0.0,MORTGAGE,38400.0,<40k,Not Verified,3.13,AZ,0,0,0.0,2,6,0,2010-12-01,1997-08-01,Fully Paid,0
637413,20000,15-20k,36,6.91,616.72,A,A5,other,2.0,RENT,98000.0,80-100k,Verified,0.92,IL,0,0,13.5,6,13,0,2010-12-01,2002-01-01,Fully Paid,0
637402,18250,15-20k,60,12.61,411.61,C,C2,debt_consolidation,4.0,MORTGAGE,47000.0,40-60k,Verified,23.03,VA,0,0,50.2,5,8,0,2010-12-01,2002-02-01,Fully Paid,0
637409,7750,5-10k,36,6.17,236.37,A,A3,debt_consolidation,5.0,MORTGAGE,55000.0,40-60k,Not Verified,22.1,DE,0,0,40.8,11,29,0,2010-12-01,1993-10-01,Fully Paid,0
637323,7000,5-10k,36,9.25,223.42,B,B2,debt_consolidation,3.0,RENT,84000.0,80-100k,Source Verified,4.33,FL,0,0,32.6,4,5,0,2010-12-01,2005-07-01,Charged Off,1
637271,10000,5-10k,36,6.17,305.0,A,A3,credit_card,1.0,RENT,60000.0,40-60k,Not Verified,18.94,CA,0,0,67.8,12,25,0,2010-12-01,1996-12-01,Fully Paid,0
635515,5000,<5k,36,12.61,167.54,C,C2,debt_consolidation,2.0,RENT,24000.0,<40k,Verified,13.4,CA,0,0,51.6,9,9,0,2010-12-01,2007-11-01,Fully Paid,0
637246,6000,5-10k,36,5.79,181.97,A,A2,debt_consolidation,2.0,MORTGAGE,53000.0,40-60k,Not Verified,15.94,KY,0,0,38.8,7,31,0,2010-12-01,1992-08-01,Fully Paid,0
637267,7000,5-10k,36,9.62,224.63,B,B3,credit_card,2.0,MORTGAGE,78000.0,60-80k,Source Verified,13.4,NC,0,0,84.8,12,24,0,2010-12-01,1999-04-01,Fully Paid,0
620131,12000,10-15k,60,16.69,296.24,E,E3,major_purchase,0.0,MORTGAGE,250000.0,100k+,Verified,1.42,SC,0,4,23.7,5,43,0,2011-01-01,1982-03-01,Fully Paid,0
637256,25000,20k+,36,16.32,882.89,E,E2,debt_consolidation,9.0,MORTGAGE,85000.0,80-100k,Source Verified,22.48,CA,0,0,90.9,12,37,0,2011-01-01,1995-09-01,Charged Off,1
637162,4800,<5k,36,6.54,147.21,A,A4,debt_consolidation,4.0,RENT,60000.0,40-60k,Source Verified,5.08,NY,0,0,24.4,4,17,0,2010-12-01,2001-11-01,Fully Paid,0
635320,10200,10-15k,60,10.36,218.54,B,B5,car,5.0,MORTGAGE,32500.0,<40k,Source Verified,5.8,OH,0,0,36.88,2,9,0,2010-12-01,2002-04-01,Fully Paid,0
637204,25000,20k+,36,9.99,806.57,B,B4,other,7.0,RENT,120000.0,100k+,Verified,6.75,CA,0,0,10.1,4,11,0,2011-01-01,2003-05-01,Fully Paid,0
637126,4000,<5k,36,13.72,136.17,C,C5,other,3.0,RENT,42996.0,40-60k,Source Verified,16.83,CT,0,3,0.0,4,13,0,2010-12-01,1995-11-01,Fully Paid,0
617406,15000,10-15k,36,6.17,457.49,A,A3,wedding,5.0,RENT,65000.0,60-80k,Verified,16.49,SC,0,0,9.4,13,19,0,2010-12-01,1991-01-01,Fully Paid,0
635821,10000,5-10k,36,5.79,303.27,A,A2,debt_consolidation,3.0,RENT,30000.0,<40k,Not Verified,14.28,NY,0,0,15.7,15,22,0,2010-12-01,2001-11-01,Fully Paid,0
637124,6300,5-10k,36,9.62,202.17,B,B3,medical,4.0,MORTGAGE,60000.0,40-60k,Verified,13.0,IL,0,0,39.1,15,47,0,2010-12-01,1997-01-01,Fully Paid,0
637086,5750,5-10k,60,9.99,122.15,B,B4,car,0.0,MORTGAGE,78000.0,60-80k,Not Verified,15.34,IL,0,0,43.7,15,32,0,2010-12-01,1996-11-01,Fully Paid,0
637107,25000,20k+,36,9.62,802.23,B,B3,home_improvement,10.0,MORTGAGE,83000.0,80-100k,Verified,14.08,TX,0,0,2.5,13,44,0,2011-01-01,1997-06-01,Fully Paid,0
635662,10000,5-10k,36,9.99,322.63,B,B4,home_improvement,1.0,MORTGAGE,51000.0,40-60k,Not Verified,3.29,TX,0,0,10.9,8,11,0,2010-12-01,1997-10-01,Fully Paid,0
637092,10000,5-10k,36,6.91,308.36,A,A5,other,2.0,MORTGAGE,62000.0,60-80k,Not Verified,15.1,NY,0,1,24.3,12,31,0,2010-12-01,1995-03-01,Fully Paid,0
636820,14500,10-15k,60,9.99,308.02,B,B4,debt_consolidation,0.0,RENT,38400.0,<40k,Source Verified,15.44,CO,0,0,71.7,7,18,0,2010-12-01,2000-05-01,Fully Paid,0
635733,9200,5-10k,36,12.61,308.26,C,C2,debt_consolidation,2.0,MORTGAGE,154000.0,100k+,Verified,15.42,WI,0,0,63.2,12,46,0,2010-12-01,1996-07-01,Fully Paid,0
637051,15675,15-20k,36,6.54,480.71,A,A4,debt_consolidation,1.0,RENT,63000.0,60-80k,Source Verified,18.76,IL,0,0,54.6,7,21,0,2010-12-01,1999-10-01,Fully Paid,0
637035,10000,5-10k,60,15.95,242.92,E,E1,debt_consolidation,3.0,MORTGAGE,50000.0,40-60k,Verified,15.31,NC,0,0,31.6,9,12,0,2010-12-01,1997-07-01,Fully Paid,0
636434,6500,5-10k,36,6.17,198.25,A,A3,debt_consolidation,4.0,OWN,60000.0,40-60k,Not Verified,15.02,MA,0,0,9.9,14,30,0,2010-12-01,1998-06-01,Fully Paid,0
631809,25000,20k+,36,10.36,810.92,B,B5,debt_consolidation,10.0,MORTGAGE,85000.0,80-100k,Verified,24.56,TX,0,0,44.1,17,52,0,2010-12-01,1990-08-01,Fully Paid,0
